Taxonomy,Timepoint,Type,Name,GPM
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,3,Metagenome,pobA,21.24650879
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,4,Metagenome,pobA,31.58372136
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5,Metagenome,pobA,49.8645085
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5.5,Metagenome,pobA,40.82154013
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,6,Metagenome,pobA,36.28465212
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,7,Metagenome,pobA,18.59795806
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9,Metagenome,pobA,38.81450555
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9.5,Metagenome,pobA,65.20875457
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,10,Metagenome,pobA,41.68236267
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,11,Metagenome,pobA,30.61716654
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12,Metagenome,pobA,34.83689124
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12.5,Metagenome,pobA,31.15576202
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13,Metagenome,pobA,40.40929953
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13.5,Metagenome,pobA,46.82669662
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,1,Metagenome,pobA,1.991250873
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,2,Metagenome,pobA,2.145772448
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,3,Metagenome,pobA,0.416687158
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,4,Metagenome,pobA,0.396744366
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,5,Metagenome,pobA,1.643983501
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,5.5,Metagenome,pobA,0.515828031
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,6,Metagenome,pobA,0.814385625
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,7,Metagenome,pobA,0.64766312
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,9,Metagenome,pobA,1.024293603
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,9.5,Metagenome,pobA,3.672377222
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,10,Metagenome,pobA,0.876837824
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,11,Metagenome,pobA,0.849919482
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,12,Metagenome,pobA,0.918655387
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,12.5,Metagenome,pobA,0.624186504
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,13,Metagenome,pobA,1.596636616
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae,13.5,Metagenome,pobA,2.570846036
Bacteria;Under 2% of Population,1,Metagenome,pobA,4.992547606
Bacteria;Under 2% of Population,2,Metagenome,pobA,0.312912267
Bacteria;Under 2% of Population,3,Metagenome,pobA,0.192151604
Bacteria;Under 2% of Population,4,Metagenome,pobA,0
Bacteria;Under 2% of Population,5,Metagenome,pobA,0.720379816
Bacteria;Under 2% of Population,5.5,Metagenome,pobA,0
Bacteria;Under 2% of Population,6,Metagenome,pobA,0
Bacteria;Under 2% of Population,7,Metagenome,pobA,0
Bacteria;Under 2% of Population,9,Metagenome,pobA,0
Bacteria;Under 2% of Population,9.5,Metagenome,pobA,2.369278542
Bacteria;Under 2% of Population,10,Metagenome,pobA,0
Bacteria;Under 2% of Population,11,Metagenome,pobA,0
Bacteria;Under 2% of Population,12,Metagenome,pobA,0
Bacteria;Under 2% of Population,12.5,Metagenome,pobA,0
Bacteria;Under 2% of Population,13,Metagenome,pobA,0
Bacteria;Under 2% of Population,13.5,Metagenome,pobA,1.043809056
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,1,Metagenome,pobA,3.996375992
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,2,Metagenome,pobA,1.279293252
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,3,Metagenome,pobA,1.763939025
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,4,Metagenome,pobA,0.978071821
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,5,Metagenome,pobA,1.037568914
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,5.5,Metagenome,pobA,2.254429693
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,6,Metagenome,pobA,2.699811704
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,7,Metagenome,pobA,0.565924721
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,9,Metagenome,pobA,1.613222834
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,9.5,Metagenome,pobA,7.371960255
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,10,Metagenome,pobA,1.707609536
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,11,Metagenome,pobA,2.442572618
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,12,Metagenome,pobA,2.153821473
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,12.5,Metagenome,pobA,1.032997581
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,13,Metagenome,pobA,2.234997329
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,13.5,Metagenome,pobA,0.766496613
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,1,Metagenome,pobA,13.40492476
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,2,Metagenome,pobA,11.81845377
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,3,Metagenome,pobA,12.40048866
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,4,Metagenome,pobA,7.893190312
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,5,Metagenome,pobA,13.16623157
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,5.5,Metagenome,pobA,6.291785608
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,6,Metagenome,pobA,8.153425682
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,7,Metagenome,pobA,6.08864179
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,9,Metagenome,pobA,12.04482797
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,9.5,Metagenome,pobA,4.251963132
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,10,Metagenome,pobA,12.61684036
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,11,Metagenome,pobA,9.811230423
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,12,Metagenome,pobA,11.77146437
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,12.5,Metagenome,pobA,9.315117647
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,13,Metagenome,pobA,11.57537993
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,13.5,Metagenome,pobA,3.84830104
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,1,Metagenome,pobA,2.186988224
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,2,Metagenome,pobA,1.645244282
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,3,Metagenome,pobA,1.072629246
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,4,Metagenome,pobA,1.119083843
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,5,Metagenome,pobA,1.49884084
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,5.5,Metagenome,pobA,1.37718853
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,6,Metagenome,pobA,0.579135764
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,7,Metagenome,pobA,0.972959507
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,9,Metagenome,pobA,1.147218715
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,9.5,Metagenome,pobA,1.613564278
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,10,Metagenome,pobA,1.324162866
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,11,Metagenome,pobA,0.624326568
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,12,Metagenome,pobA,0.5674179
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,12.5,Metagenome,pobA,0.806407427
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,13,Metagenome,pobA,2.723635029
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,13.5,Metagenome,pobA,2.952704185
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1,Metatranscriptome,vanA,0.491855529
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,2,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,3,Metatranscriptome,vanA,0.9553218
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5,Metatranscriptome,vanA,0.455411082
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5.5,Metatranscriptome,vanA,0.338329664
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,6,Metatranscriptome,vanA,0.691147869
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,7,Metatranscriptome,vanA,0.24548023
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,8,Metatranscriptome,vanA,0.729889472
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,10,Metatranscriptome,vanA,0.325354647
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,11,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12,Metatranscriptome,vanA,0.305680135
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12.5,Metatranscriptome,vanA,0.695485382
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13,Metatranscriptome,vanA,0.739798607
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13.5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,1,Metatranscriptome,vanA,0.756508552
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,2,Metatranscriptome,vanA,0.674824279
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,3,Metatranscriptome,vanA,1.5906562
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,5.5,Metatranscriptome,vanA,0.538554834
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,6,Metatranscriptome,vanA,0.816887712
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,7,Metatranscriptome,vanA,0.822375203
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,8,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,9,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,10,Metatranscriptome,vanA,0.290931277
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,11,Metatranscriptome,vanA,0.259630108
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,12,Metatranscriptome,vanA,0.235658748
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,12.5,Metatranscriptome,vanA,0.723836084
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,13,Metatranscriptome,vanA,0.321678235
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,13.5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,1,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,2,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,3,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,5.5,Metatranscriptome,vanA,0.544070676
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,6,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,7,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,8,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,9,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,10,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,11,Metatranscriptome,vanA,0.153159946
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,12,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,12.5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,13,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,13.5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,1,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,2,Metatranscriptome,vanA,0.339107678
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,3,Metatranscriptome,vanA,0.5000307
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,5,Metatranscriptome,vanA,1.184269269
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,5.5,Metatranscriptome,vanA,0.711801281
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,6,Metatranscriptome,vanA,0.577601167
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,7,Metatranscriptome,vanA,0.506554059
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,8,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,9,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,10,Metatranscriptome,vanA,0.781721935
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,11,Metatranscriptome,vanA,0.44696135
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,12,Metatranscriptome,vanA,0.332136491
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,12.5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,13,Metatranscriptome,vanA,0.439698897
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,13.5,Metatranscriptome,vanA,0.881559546
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,1,Metatranscriptome,vanA,0.373055977
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,2,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,3,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,5.5,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,6,Metatranscriptome,vanA,0.935773633
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,7,Metatranscriptome,vanA,0.818697197
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,8,Metatranscriptome,vanA,0.619300158
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,9,Metatranscriptome,vanA,1.817866162
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,10,Metatranscriptome,vanA,0.694509725
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,11,Metatranscriptome,vanA,0.629365586
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,12,Metatranscriptome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,12.5,Metatranscriptome,vanA,0.6433852
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,13,Metatranscriptome,vanA,0.610022675
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,13.5,Metatranscriptome,vanA,0.426452272
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,1,Metatranscriptome,vanA,0.316276667
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,2,Metatranscriptome,vanA,0.338257784
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,3,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,5,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,5.5,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,6,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,7,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,8,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,9,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,10,Metatranscriptome,vanA,0.224432699
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,11,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,12,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,12.5,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,13,Metatranscriptome,vanA,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales,13.5,Metatranscriptome,vanA,0.534922711
Bacteria;Under 2% of Population,1,Metagenome,vanA,0.284790445
Bacteria;Under 2% of Population,2,Metagenome,vanA,0.396355538
Bacteria;Under 2% of Population,3,Metagenome,vanA,0.03341767
Bacteria;Under 2% of Population,4,Metagenome,vanA,0.394330101
Bacteria;Under 2% of Population,5,Metagenome,vanA,0
Bacteria;Under 2% of Population,5.5,Metagenome,vanA,0
Bacteria;Under 2% of Population,6,Metagenome,vanA,0.220664544
Bacteria;Under 2% of Population,7,Metagenome,vanA,0
Bacteria;Under 2% of Population,9,Metagenome,vanA,0
Bacteria;Under 2% of Population,9.5,Metagenome,vanA,0.590629954
Bacteria;Under 2% of Population,10,Metagenome,vanA,0.446812105
Bacteria;Under 2% of Population,11,Metagenome,vanA,0.597349673
Bacteria;Under 2% of Population,12,Metagenome,vanA,0.189174065
Bacteria;Under 2% of Population,12.5,Metagenome,vanA,0
Bacteria;Under 2% of Population,13,Metagenome,vanA,1.749288707
Bacteria;Under 2% of Population,13.5,Metagenome,vanA,1.210567664
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,1,Metagenome,vanA,1.34325636
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,2,Metagenome,vanA,1.130156229
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,3,Metagenome,vanA,1.384384019
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,4,Metagenome,vanA,1.581102537
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,5,Metagenome,vanA,1.962456986
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,5.5,Metagenome,vanA,1.909531276
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,6,Metagenome,vanA,1.510245859
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,7,Metagenome,vanA,1.522282859
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,9,Metagenome,vanA,1.926821868
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,9.5,Metagenome,vanA,0.798594466
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,10,Metagenome,vanA,2.090335353
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,11,Metagenome,vanA,1.993589979
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,12,Metagenome,vanA,2.027453114
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,12.5,Metagenome,vanA,1.906871048
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,13,Metagenome,vanA,2.730999283
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae,13.5,Metagenome,vanA,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1,Metagenome,vanA,11.45873572
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,2,Metagenome,vanA,9.573180751
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,3,Metagenome,vanA,7.077798738
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,4,Metagenome,vanA,4.23186085
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5,Metagenome,vanA,6.712415723
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5.5,Metagenome,vanA,4.155521317
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,6,Metagenome,vanA,6.789983867
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,7,Metagenome,vanA,6.532804389
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9,Metagenome,vanA,7.734750519
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9.5,Metagenome,vanA,8.820047284
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,10,Metagenome,vanA,7.88101517
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,11,Metagenome,vanA,3.935414824
